REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2039,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2040,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2041,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2042,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2043,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2044,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2045,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2046,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2047,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2048,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2049,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2050,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2051,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2052,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2053,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMIC02,1,2054,0.0742334
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2022,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2023,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2024,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2025,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2026,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2027,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2028,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2029,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2030,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2031,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2032,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2033,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2034,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2035,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2036,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2037,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2038,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2039,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2040,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2041,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2042,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2043,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2044,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2045,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2046,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2047,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2048,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2049,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2050,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2051,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2052,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2053,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2054,8.4e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2022,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2023,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2024,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2025,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2026,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2027,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2028,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2029,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2030,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2031,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2032,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2033,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2034,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2035,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2036,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2037,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2038,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2039,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2040,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2041,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2042,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2043,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2044,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2045,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2046,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2047,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2048,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2049,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2050,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2051,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2052,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2053,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO,1,2054,0.066
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2022,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2023,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2024,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2025,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2026,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2027,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2028,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2029,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2030,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2031,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2032,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2033,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2034,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2035,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2036,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2037,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2038,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2039,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2040,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2041,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2042,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2043,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2044,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2045,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2047,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2048,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2049,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2050,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2051,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2052,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2053,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2054,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2022,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2023,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2024,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2025,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2026,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2027,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2028,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2029,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2030,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2031,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2032,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2033,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2034,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2035,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2036,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2037,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2038,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2039,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2040,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2041,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2042,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2043,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2044,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2045,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2046,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2047,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2048,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2049,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2050,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2051,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2052,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2053,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMICOVDM,1,2054,0.025
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2022,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2023,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2024,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2025,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2026,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2027,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2028,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2029,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2030,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2031,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2032,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2033,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2034,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2035,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2036,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2037,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2038,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2039,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2040,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2041,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2042,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2043,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2044,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2045,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2046,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2047,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2048,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2049,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2050,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2051,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2052,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2053,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2054,0.000159
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2022,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2023,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2024,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2025,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2026,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2027,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2028,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2029,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2030,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2031,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2032,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2033,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2034,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2035,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2036,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2037,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2038,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2039,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2040,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2041,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2042,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2043,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2044,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2045,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2046,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2047,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2048,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2049,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2050,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2051,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2052,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2053,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMINOx,1,2054,0.513
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2022,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2023,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2024,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2025,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2026,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2027,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2028,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2029,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2030,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2031,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2032,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2033,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2034,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2035,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2036,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2037,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2038,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2039,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2040,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2041,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2042,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2043,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2044,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2045,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2046,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2047,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2048,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2049,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2050,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2051,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2052,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2053,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM10,1,2054,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2022,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2023,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2024,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2025,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2026,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2027,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2028,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2029,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2030,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2031,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2032,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2033,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2034,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2035,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2036,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2037,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2038,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2039,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2040,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2041,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2042,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2043,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2044,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2045,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2046,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2047,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2048,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2049,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2050,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2051,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2052,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2053,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMIPM2_5,1,2054,0.02
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2022,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2023,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2024,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2025,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2026,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2027,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2028,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2029,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2030,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2031,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2032,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2033,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2034,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2035,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2036,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2037,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2038,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2039,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2040,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2041,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2042,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2043,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2044,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2045,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2046,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2047,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2048,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2049,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2050,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2051,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2052,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2053,0.047
RE1,AN_DEMINDDSLBOI_HIG,EMISOx,1,2054,0.047
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2022,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2023,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2024,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2025,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2026,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2027,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2028,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2029,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2030,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2031,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2032,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2033,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2034,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2035,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2036,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2037,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2038,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2039,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2040,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2041,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2042,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2043,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2044,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2045,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2046,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2047,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2048,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2049,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2050,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2051,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2052,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2053,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIBC,1,2054,0.0112
RE1,AN_DEMINDDSLBOI_LOW,EMIC02,1,2022,0.0742334
RE1,AN_DEMINDDSLBOI_LOW,EMIC02,1,2023,0.0742334
RE1,AN_DEMINDDSLBOI_LOW,EMIC02,1,2024,0.0742334
RE1,AN_DEMINDDSLBOI_LOW,EMIC02,1,2025,0.0742334
RE1,AN_DEMINDDSLBOI_LOW,EMIC02,1,2026,0.0742334
RE1,AN_DEMINDDSLBOI_LOW,EMIC02,1,2027,0.0742334
RE1,AN_DEMINDDSLBOI_LOW,EMIC02,1,2028,0.0742334
RE1,AN_DEMINDDSLBOI_LOW,EMIC02,1,2029,0.0742334
