REGION,FUEL,YEAR,VALUE
RE1,AN_INDMPW,2031,0.0
RE1,AN_INDMPW,2032,0.0
RE1,AN_INDMPW,2033,0.0
RE1,AN_INDMPW,2034,0.0
RE1,AN_INDMPW,2035,0.0
RE1,AN_INDMPW,2036,0.0
RE1,AN_INDMPW,2037,0.0
RE1,AN_INDMPW,2038,0.0
RE1,AN_INDMPW,2039,0.0
RE1,AN_INDMPW,2040,0.0
RE1,AN_INDMPW,2041,0.0
RE1,AN_INDMPW,2042,0.0
RE1,AN_INDMPW,2043,0.0
RE1,AN_INDMPW,2044,0.0
RE1,AN_INDMPW,2045,0.0
RE1,AN_INDMPW,2046,0.0
RE1,AN_INDMPW,2047,0.0
RE1,AN_INDMPW,2048,0.0
RE1,AN_INDMPW,2049,0.0
RE1,AN_INDMPW,2050,0.0
RE1,AN_INDMPW,2051,0.0
RE1,AN_INDMPW,2052,0.0
RE1,AN_INDMPW,2053,0.0
RE1,AN_INDMPW,2054,0.0
RE1,AN_INDOTH_COA,2022,0.01952474537957855
RE1,AN_INDOTH_COA,2023,0.01770444369000646
RE1,AN_INDOTH_COA,2024,0.01717524928393813
RE1,AN_INDOTH_COA,2025,0.01759282433366464
RE1,AN_INDOTH_COA,2026,0.01794951126403636
RE1,AN_INDOTH_COA,2027,0.01821499879073058
RE1,AN_INDOTH_COA,2028,0.0185762231892657
RE1,AN_INDOTH_COA,2029,0.01897248653645883
RE1,AN_INDOTH_COA,2030,0.01924870557398671
RE1,AN_INDOTH_COA,2031,0.01958246913979679
RE1,AN_INDOTH_COA,2032,0.01985646358687624
RE1,AN_INDOTH_COA,2033,0.02011566127098974
RE1,AN_INDOTH_COA,2034,0.02073006233111164
RE1,AN_INDOTH_COA,2035,0.02151464748998024
RE1,AN_INDOTH_COA,2036,0.02230610364315109
RE1,AN_INDOTH_COA,2037,0.02313645218829698
RE1,AN_INDOTH_COA,2038,0.02400145208466522
RE1,AN_INDOTH_COA,2039,0.02490213812913597
RE1,AN_INDOTH_COA,2040,0.02583981032454022
RE1,AN_INDOTH_COA,2041,0.02681601845473926
RE1,AN_INDOTH_COA,2042,0.02784526515279234
RE1,AN_INDOTH_COA,2043,0.02891822195552556
RE1,AN_INDOTH_COA,2044,0.03003958401916794
RE1,AN_INDOTH_COA,2045,0.03120655958851696
RE1,AN_INDOTH_COA,2046,0.03241848065263456
RE1,AN_INDOTH_COA,2047,0.03368640238617079
RE1,AN_INDOTH_COA,2048,0.03500399461418011
RE1,AN_INDOTH_COA,2049,0.03637275738864083
RE1,AN_INDOTH_COA,2050,0.03779455989598749
RE1,AN_INDOTH_COA,2051,0.03927372886308944
RE1,AN_INDOTH_COA,2052,0.04081264946607054
RE1,AN_INDOTH_COA,2053,0.04241427972697254
RE1,AN_INDOTH_COA,2054,0.04407285184899654
RE1,AN_INDOTH_ELC,2022,0.0
RE1,AN_INDOTH_ELC,2023,0.0
RE1,AN_INDOTH_ELC,2024,0.0
RE1,AN_INDOTH_ELC,2025,0.0
RE1,AN_INDOTH_ELC,2026,0.0
RE1,AN_INDOTH_ELC,2027,0.0
RE1,AN_INDOTH_ELC,2028,0.0
RE1,AN_INDOTH_ELC,2029,0.0
RE1,AN_INDOTH_ELC,2030,0.0
RE1,AN_INDOTH_ELC,2031,0.0
RE1,AN_INDOTH_ELC,2032,0.0
RE1,AN_INDOTH_ELC,2033,0.0
RE1,AN_INDOTH_ELC,2034,0.0
RE1,AN_INDOTH_ELC,2035,0.0
RE1,AN_INDOTH_ELC,2036,0.0
RE1,AN_INDOTH_ELC,2037,0.0
RE1,AN_INDOTH_ELC,2038,0.0
RE1,AN_INDOTH_ELC,2039,0.0
RE1,AN_INDOTH_ELC,2040,0.0
RE1,AN_INDOTH_ELC,2041,0.0
RE1,AN_INDOTH_ELC,2042,0.0
RE1,AN_INDOTH_ELC,2043,0.0
RE1,AN_INDOTH_ELC,2044,0.0
RE1,AN_INDOTH_ELC,2045,0.0
RE1,AN_INDOTH_ELC,2046,0.0
RE1,AN_INDOTH_ELC,2047,0.0
RE1,AN_INDOTH_ELC,2048,0.0
RE1,AN_INDOTH_ELC,2049,0.0
RE1,AN_INDOTH_ELC,2050,0.0
RE1,AN_INDOTH_ELC,2051,0.0
RE1,AN_INDOTH_ELC,2052,0.0
RE1,AN_INDOTH_ELC,2053,0.0
RE1,AN_INDOTH_ELC,2054,0.0
RE1,AN_INDREF,2022,0.0
RE1,AN_INDREF,2023,0.0
RE1,AN_INDREF,2024,0.0
RE1,AN_INDREF,2025,0.0
RE1,AN_INDREF,2026,0.0
RE1,AN_INDREF,2027,0.0
RE1,AN_INDREF,2028,0.0
RE1,AN_INDREF,2029,0.0
RE1,AN_INDREF,2030,0.0
RE1,AN_INDREF,2031,0.0
RE1,AN_INDREF,2032,0.0
RE1,AN_INDREF,2033,0.0
RE1,AN_INDREF,2034,0.0
RE1,AN_INDREF,2035,0.0
RE1,AN_INDREF,2036,0.0
RE1,AN_INDREF,2037,0.0
RE1,AN_INDREF,2038,0.0
RE1,AN_INDREF,2039,0.0
RE1,AN_INDREF,2040,0.0
RE1,AN_INDREF,2041,0.0
RE1,AN_INDREF,2042,0.0
RE1,AN_INDREF,2043,0.0
RE1,AN_INDREF,2044,0.0
RE1,AN_INDREF,2045,0.0
RE1,AN_INDREF,2046,0.0
RE1,AN_INDREF,2047,0.0
RE1,AN_INDREF,2048,0.0
RE1,AN_INDREF,2049,0.0
RE1,AN_INDREF,2050,0.0
RE1,AN_INDREF,2051,0.0
RE1,AN_INDREF,2052,0.0
RE1,AN_INDREF,2053,0.0
RE1,AN_INDREF,2054,0.0
RE1,AN_RESCLIM_RUR,2022,0.0
RE1,AN_RESCLIM_RUR,2023,0.0
RE1,AN_RESCLIM_RUR,2024,0.0
