REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
RE1,NE_DEMRESELCWHT_DUC_LOW_URB,1,2049,0.0
RE1,NE_DEMRESELCWHT_DUC_LOW_URB,2,2049,0.0
RE1,NE_DEMRESELCWHT_DUC_MID_RUR,1,2049,0.0
RE1,NE_DEMRESELCWHT_DUC_MID_RUR,2,2049,0.0
RE1,NE_DEMRESELCWHT_DUC_MID_URB,1,2049,0.0
RE1,NE_DEMRESELCWHT_DUC_MID_URB,2,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_HIG_RUR,1,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_HIG_RUR,2,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_HIG_URB,1,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_HIG_URB,2,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_LOW_RUR,1,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_LOW_RUR,2,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_LOW_URB,1,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_LOW_URB,2,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_MID_RUR,1,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_MID_RUR,2,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_MID_URB,1,2049,0.0
RE1,NE_DEMRESELCWHT_PAS_MID_URB,2,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_HIG_RUR,1,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_HIG_RUR,2,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_HIG_URB,1,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_HIG_URB,2,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_LOW_RUR,1,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_LOW_RUR,2,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_LOW_URB,1,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_LOW_URB,2,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_MID_RUR,1,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_MID_RUR,2,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_MID_URB,1,2049,0.0
RE1,NE_DEMRESELCWHT_TAN_MID_URB,2,2049,0.0
RE1,NE_DEMRESELCWSH_HIG_RUR,1,2049,0.0
RE1,NE_DEMRESELCWSH_HIG_RUR,2,2049,0.0
RE1,NE_DEMRESELCWSH_HIG_URB,1,2049,0.0
RE1,NE_DEMRESELCWSH_HIG_URB,2,2049,0.0
RE1,NE_DEMRESELCWSH_LOW_RUR,1,2049,0.0
RE1,NE_DEMRESELCWSH_LOW_RUR,2,2049,0.0
RE1,NE_DEMRESELCWSH_LOW_URB,1,2049,0.0
RE1,NE_DEMRESELCWSH_LOW_URB,2,2049,0.0
RE1,NE_DEMRESELCWSH_MID_RUR,1,2049,0.0
RE1,NE_DEMRESELCWSH_MID_RUR,2,2049,0.0
RE1,NE_DEMRESELCWSH_MID_URB,1,2049,0.0
RE1,NE_DEMRESELCWSH_MID_URB,2,2049,0.0
RE1,NE_DEMRESLPGCKN_HIG_RUR,1,2049,0.0
RE1,NE_DEMRESLPGCKN_HIG_RUR,2,2049,0.0
RE1,NE_DEMRESLPGCKN_HIG_URB,1,2049,0.0
RE1,NE_DEMRESLPGCKN_HIG_URB,2,2049,0.0
RE1,NE_DEMRESLPGCKN_LOW_RUR,1,2049,0.0
RE1,NE_DEMRESLPGCKN_LOW_RUR,2,2049,0.0
RE1,NE_DEMRESLPGCKN_LOW_URB,1,2049,0.0
RE1,NE_DEMRESLPGCKN_LOW_URB,2,2049,0.0
RE1,NE_DEMRESLPGCKN_MID_RUR,1,2049,0.0
RE1,NE_DEMRESLPGCKN_MID_RUR,2,2049,0.0
RE1,NE_DEMRESLPGCKN_MID_URB,1,2049,0.0
RE1,NE_DEMRESLPGCKN_MID_URB,2,2049,0.0
RE1,NE_DEMRESNGSCKN_HIG_RUR,1,2049,0.0
RE1,NE_DEMRESNGSCKN_HIG_RUR,2,2049,0.0
RE1,NE_DEMRESNGSCKN_HIG_URB,1,2049,0.0
RE1,NE_DEMRESNGSCKN_HIG_URB,2,2049,0.0
RE1,NE_DEMRESNGSCKN_LOW_RUR,1,2049,0.0
RE1,NE_DEMRESNGSCKN_LOW_RUR,2,2049,0.0
RE1,NE_DEMRESNGSCKN_LOW_URB,1,2049,0.0
RE1,NE_DEMRESNGSCKN_LOW_URB,2,2049,0.0
RE1,NE_DEMRESNGSCKN_MID_RUR,1,2049,0.0
RE1,NE_DEMRESNGSCKN_MID_RUR,2,2049,0.0
RE1,NE_DEMRESNGSCKN_MID_URB,1,2049,0.0
RE1,NE_DEMRESNGSCKN_MID_URB,2,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_HIG_RUR,1,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_HIG_RUR,2,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_HIG_URB,1,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_HIG_URB,2,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_LOW_RUR,1,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_LOW_RUR,2,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_LOW_URB,1,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_LOW_URB,2,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_MID_RUR,1,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_MID_RUR,2,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_MID_URB,1,2049,0.0
RE1,NE_DEMRESNGSWHT_FOR_MID_URB,2,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_HIG_RUR,1,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_HIG_RUR,2,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_HIG_URB,1,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_HIG_URB,2,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_LOW_RUR,1,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_LOW_RUR,2,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_LOW_URB,1,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_LOW_URB,2,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_MID_RUR,1,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_MID_RUR,2,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_MID_URB,1,2049,0.0
RE1,NE_DEMRESNGSWHT_NAT_MID_URB,2,2049,0.0
RE1,NE_DEMRESWOOCKN_HIG_RUR,1,2049,0.0
RE1,NE_DEMRESWOOCKN_HIG_RUR,2,2049,0.0
RE1,NE_DEMRESWOOCKN_HIG_URB,1,2049,0.0
RE1,NE_DEMRESWOOCKN_HIG_URB,2,2049,0.0
RE1,NE_DEMRESWOOCKN_LOW_RUR,1,2049,0.0
RE1,NE_DEMRESWOOCKN_LOW_RUR,2,2049,0.0
RE1,NE_DEMRESWOOCKN_LOW_URB,1,2049,0.0
RE1,NE_DEMRESWOOCKN_LOW_URB,2,2049,0.0
RE1,NE_DEMRESWOOCKN_MID_RUR,1,2049,0.0
RE1,NE_DEMRESWOOCKN_MID_RUR,2,2049,0.0
RE1,NE_DEMRESWOOCKN_MID_URB,1,2049,0.0
RE1,NE_DEMRESWOOCKN_MID_URB,2,2049,0.0
RE1,NE_DEMTERBGSCKN_HIG,1,2049,0.0
RE1,NE_DEMTERBGSCKN_HIG,2,2049,0.0
RE1,NE_DEMTERBGSCKN_LOW,1,2049,0.0
RE1,NE_DEMTERBGSCKN_LOW,2,2049,0.0
RE1,NE_DEMTERBGSCKN_MID,1,2049,0.0
RE1,NE_DEMTERBGSCKN_MID,2,2049,0.0
RE1,NE_DEMTERELCACL_HIG,1,2049,0.0
RE1,NE_DEMTERELCACL_HIG,2,2049,0.0
RE1,NE_DEMTERELCACL_LOW,1,2049,0.0
RE1,NE_DEMTERELCACL_LOW,2,2049,0.0
RE1,NE_DEMTERELCACL_MID,1,2049,0.0
RE1,NE_DEMTERELCACL_MID,2,2049,0.0
RE1,NE_DEMTERELCAIR_CEN_HIG,1,2049,0.0
RE1,NE_DEMTERELCAIR_CEN_HIG,2,2049,0.0
RE1,NE_DEMTERELCAIR_CEN_LOW,1,2049,0.0
RE1,NE_DEMTERELCAIR_CEN_LOW,2,2049,0.0
RE1,NE_DEMTERELCAIR_CEN_MID,1,2049,0.0
RE1,NE_DEMTERELCAIR_CEN_MID,2,2049,0.0
RE1,NE_DEMTERELCAIR_SPL_HIG,1,2049,0.0
RE1,NE_DEMTERELCAIR_SPL_HIG,2,2049,0.0
RE1,NE_DEMTERELCAIR_SPL_LOW,1,2049,0.0
RE1,NE_DEMTERELCAIR_SPL_LOW,2,2049,0.0
RE1,NE_DEMTERELCAIR_SPL_MID,1,2049,0.0
RE1,NE_DEMTERELCAIR_SPL_MID,2,2049,0.0
RE1,NE_DEMTERELCCKN_HIG,1,2049,0.0
RE1,NE_DEMTERELCCKN_HIG,2,2049,0.0
RE1,NE_DEMTERELCCKN_LOW,1,2049,0.0
RE1,NE_DEMTERELCCKN_LOW,2,2049,0.0
RE1,NE_DEMTERELCCKN_MID,1,2049,0.0
RE1,NE_DEMTERELCCKN_MID,2,2049,0.0
RE1,NE_DEMTERELCDATA,1,2049,0.0
RE1,NE_DEMTERELCDATA,2,2049,0.0
RE1,NE_DEMTERELCFAN_HIG,1,2049,0.0
RE1,NE_DEMTERELCFAN_HIG,2,2049,0.0
RE1,NE_DEMTERELCFAN_LOW,1,2049,0.0
RE1,NE_DEMTERELCFAN_LOW,2,2049,0.0
RE1,NE_DEMTERELCFAN_MID,1,2049,0.0
RE1,NE_DEMTERELCFAN_MID,2,2049,0.0
RE1,NE_DEMTERELCILU_CIA,1,2049,0.0
RE1,NE_DEMTERELCILU_CIA,2,2049,0.0
RE1,NE_DEMTERELCILU_HAL,1,2049,0.0
RE1,NE_DEMTERELCILU_HAL,2,2049,0.0
RE1,NE_DEMTERELCILU_HIG,1,2049,0.0
RE1,NE_DEMTERELCILU_HIG,2,2049,0.0
RE1,NE_DEMTERELCILU_LFC,1,2049,0.0
RE1,NE_DEMTERELCILU_LFC,2,2049,0.0
RE1,NE_DEMTERELCILU_LOW,1,2049,0.0
RE1,NE_DEMTERELCILU_LOW,2,2049,0.0
RE1,NE_DEMTERELCILU_MID,1,2049,0.0
RE1,NE_DEMTERELCILU_MID,2,2049,0.0
RE1,NE_DEMTERELCILU_VAP,1,2049,0.0
RE1,NE_DEMTERELCILU_VAP,2,2049,0.0
RE1,NE_DEMTERELCMPW_HIG,1,2049,0.0
RE1,NE_DEMTERELCMPW_HIG,2,2049,0.0
RE1,NE_DEMTERELCMPW_LOW,1,2049,0.0
RE1,NE_DEMTERELCMPW_LOW,2,2049,0.0
RE1,NE_DEMTERELCMPW_MID,1,2049,0.0
RE1,NE_DEMTERELCMPW_MID,2,2049,0.0
RE1,NE_DEMTERELCOTH_HIG,1,2049,0.0
RE1,NE_DEMTERELCOTH_HIG,2,2049,0.0
RE1,NE_DEMTERELCOTH_LOW,1,2049,0.0
RE1,NE_DEMTERELCOTH_LOW,2,2049,0.0
RE1,NE_DEMTERELCOTH_MID,1,2049,0.0
RE1,NE_DEMTERELCOTH_MID,2,2049,0.0
RE1,NE_DEMTERELCREF_AUC_HIG,1,2049,0.0
RE1,NE_DEMTERELCREF_AUC_HIG,2,2049,0.0
RE1,NE_DEMTERELCREF_AUC_LOW,1,2049,0.0
RE1,NE_DEMTERELCREF_AUC_LOW,2,2049,0.0
RE1,NE_DEMTERELCREF_AUC_MID,1,2049,0.0
RE1,NE_DEMTERELCREF_AUC_MID,2,2049,0.0
RE1,NE_DEMTERELCREF_CEN_HIG,1,2049,0.0
RE1,NE_DEMTERELCREF_CEN_HIG,2,2049,0.0
RE1,NE_DEMTERELCREF_CEN_LOW,1,2049,0.0
RE1,NE_DEMTERELCREF_CEN_LOW,2,2049,0.0
RE1,NE_DEMTERELCREF_CEN_MID,1,2049,0.0
RE1,NE_DEMTERELCREF_CEN_MID,2,2049,0.0
RE1,NE_DEMTERLPGCKN_HIG,1,2049,0.0
RE1,NE_DEMTERLPGCKN_HIG,2,2049,0.0
RE1,NE_DEMTERLPGCKN_LOW,1,2049,0.0
RE1,NE_DEMTERLPGCKN_LOW,2,2049,0.0
RE1,NE_DEMTERLPGCKN_MID,1,2049,0.0
RE1,NE_DEMTERLPGCKN_MID,2,2049,0.0
RE1,NE_DEMTERNGSCKN_HIG,1,2049,0.0
RE1,NE_DEMTERNGSCKN_HIG,2,2049,0.0
RE1,NE_DEMTERNGSCKN_LOW,1,2049,0.0
RE1,NE_DEMTERNGSCKN_LOW,2,2049,0.0
RE1,NE_DEMTERNGSCKN_MID,1,2049,0.0
RE1,NE_DEMTERNGSCKN_MID,2,2049,0.0
RE1,NE_DEMTRADSLBOT,1,2049,0.0
RE1,NE_DEMTRADSLBOT,2,2049,0.0
RE1,NE_DEMTRADSLBUS_ART,1,2049,0.0
RE1,NE_DEMTRADSLBUS_ART,2,2049,0.0
RE1,NE_DEMTRADSLBUS_BIA,1,2049,0.0
RE1,NE_DEMTRADSLBUS_BIA,2,2049,0.0
RE1,NE_DEMTRADSLBUS_IMU,1,2049,0.0
RE1,NE_DEMTRADSLBUS_IMU,2,2049,0.0
RE1,NE_DEMTRADSLBUS_URB,1,2049,0.0
RE1,NE_DEMTRADSLBUS_URB,2,2049,0.0
RE1,NE_DEMTRADSLFWD,1,2049,0.0
RE1,NE_DEMTRADSLFWD,2,2049,0.0
RE1,NE_DEMTRADSLLDV,1,2049,0.0
RE1,NE_DEMTRADSLLDV,2,2049,0.0
RE1,NE_DEMTRADSLMIC,1,2049,0.0
RE1,NE_DEMTRADSLMIC,2,2049,0.0
RE1,NE_DEMTRADSLSTT,1,2049,0.0
RE1,NE_DEMTRADSLSTT,2,2049,0.0
RE1,NE_DEMTRADSLTAX,1,2049,0.0
RE1,NE_DEMTRADSLTAX,2,2049,0.0
RE1,NE_DEMTRADSLTCK_C2P,1,2049,0.0
RE1,NE_DEMTRADSLTCK_C2P,2,2049,0.0
RE1,NE_DEMTRADSLTCK_CSG,1,2049,0.0
RE1,NE_DEMTRADSLTCK_CSG,2,2049,0.0
RE1,NE_DEMTRAELCBOT,1,2049,0.0
RE1,NE_DEMTRAELCBOT,2,2049,0.0
RE1,NE_DEMTRAELCBUS_ART,1,2049,0.0
RE1,NE_DEMTRAELCBUS_ART,2,2049,0.0
RE1,NE_DEMTRAELCBUS_BIA,1,2049,0.0
RE1,NE_DEMTRAELCBUS_BIA,2,2049,0.0
RE1,NE_DEMTRAELCBUS_IMU,1,2049,0.0
RE1,NE_DEMTRAELCBUS_IMU,2,2049,0.0
RE1,NE_DEMTRAELCBUS_URB,1,2049,0.0
RE1,NE_DEMTRAELCBUS_URB,2,2049,0.0
RE1,NE_DEMTRAELCFWD,1,2049,0.0
RE1,NE_DEMTRAELCFWD,2,2049,0.0
RE1,NE_DEMTRAELCLDV,1,2049,0.0
RE1,NE_DEMTRAELCLDV,2,2049,0.0
RE1,NE_DEMTRAELCMIC,1,2049,0.0
RE1,NE_DEMTRAELCMIC,2,2049,0.0
RE1,NE_DEMTRAELCMTC,1,2049,0.0
RE1,NE_DEMTRAELCMTC,2,2049,0.0
RE1,NE_DEMTRAELCSTT,1,2049,0.0
RE1,NE_DEMTRAELCSTT,2,2049,0.0
RE1,NE_DEMTRAELCTAX,1,2049,0.0
RE1,NE_DEMTRAELCTAX,2,2049,0.0
RE1,NE_DEMTRAELCTCK_C2P,1,2049,0.0
RE1,NE_DEMTRAELCTCK_C2P,2,2049,0.0
RE1,NE_DEMTRAELCTCK_CSG,1,2049,0.0
RE1,NE_DEMTRAELCTCK_CSG,2,2049,0.0
RE1,NE_DEMTRAGSLBOT,1,2049,0.0
RE1,NE_DEMTRAGSLBOT,2,2049,0.0
RE1,NE_DEMTRAGSLBUS_IMU,1,2049,0.0
RE1,NE_DEMTRAGSLBUS_IMU,2,2049,0.0
RE1,NE_DEMTRAGSLBUS_URB,1,2049,0.0
RE1,NE_DEMTRAGSLBUS_URB,2,2049,0.0
RE1,NE_DEMTRAGSLFWD,1,2049,0.0
RE1,NE_DEMTRAGSLFWD,2,2049,0.0
RE1,NE_DEMTRAGSLLDV,1,2049,0.0
RE1,NE_DEMTRAGSLLDV,2,2049,0.0
RE1,NE_DEMTRAGSLMIC,1,2049,0.0
RE1,NE_DEMTRAGSLMIC,2,2049,0.0
RE1,NE_DEMTRAGSLMTC,1,2049,0.0
RE1,NE_DEMTRAGSLMTC,2,2049,0.0
RE1,NE_DEMTRAGSLSTT,1,2049,0.0
RE1,NE_DEMTRAGSLSTT,2,2049,0.0
RE1,NE_DEMTRAGSLTAX,1,2049,0.0
RE1,NE_DEMTRAGSLTAX,2,2049,0.0
RE1,NE_DEMTRAGSLTCK_C2P,1,2049,0.0
RE1,NE_DEMTRAGSLTCK_C2P,2,2049,0.0
RE1,NE_DEMTRAHDGBUS_IMU,1,2049,0.0
RE1,NE_DEMTRAHDGBUS_IMU,2,2049,0.0
RE1,NE_DEMTRAHDGBUS_URB,1,2049,0.0
RE1,NE_DEMTRAHDGBUS_URB,2,2049,0.0
RE1,NE_DEMTRAHDGFWD,1,2049,0.0
RE1,NE_DEMTRAHDGFWD,2,2049,0.0
RE1,NE_DEMTRAHDGLDV,1,2049,0.0
RE1,NE_DEMTRAHDGLDV,2,2049,0.0
RE1,NE_DEMTRAHDGMIC,1,2049,0.0
RE1,NE_DEMTRAHDGMIC,2,2049,0.0
RE1,NE_DEMTRAHDGSTT,1,2049,0.0
RE1,NE_DEMTRAHDGSTT,2,2049,0.0
RE1,NE_DEMTRAHDGTAX,1,2049,0.0
RE1,NE_DEMTRAHDGTAX,2,2049,0.0
RE1,NE_DEMTRAHDGTCK_CSG,1,2049,0.0
RE1,NE_DEMTRAHDGTCK_CSG,2,2049,0.0
RE1,NE_DEMTRAHEVFWD,1,2049,0.0
RE1,NE_DEMTRAHEVFWD,2,2049,0.0
RE1,NE_DEMTRAHEVLDV,1,2049,0.0
RE1,NE_DEMTRAHEVLDV,2,2049,0.0
RE1,NE_DEMTRAJETAVI,1,2049,0.0
RE1,NE_DEMTRAJETAVI,2,2049,0.0
RE1,NE_DEMTRAJETSAFAVI,1,2049,0.0
RE1,NE_DEMTRAJETSAFAVI,2,2049,0.0
RE1,NE_DEMTRANGSBUS_ART,1,2049,0.0
RE1,NE_DEMTRANGSBUS_ART,2,2049,0.0
RE1,NE_DEMTRANGSBUS_BIA,1,2049,0.0
RE1,NE_DEMTRANGSBUS_BIA,2,2049,0.0
RE1,NE_DEMTRANGSBUS_IMU,1,2049,0.0
RE1,NE_DEMTRANGSBUS_IMU,2,2049,0.0
RE1,NE_DEMTRANGSBUS_URB,1,2049,0.0
RE1,NE_DEMTRANGSBUS_URB,2,2049,0.0
RE1,NE_DEMTRANGSFWD,1,2049,0.0
RE1,NE_DEMTRANGSFWD,2,2049,0.0
RE1,NE_DEMTRANGSLDV,1,2049,0.0
RE1,NE_DEMTRANGSLDV,2,2049,0.0
RE1,NE_DEMTRANGSMIC,1,2049,0.0
RE1,NE_DEMTRANGSMIC,2,2049,0.0
RE1,NE_DEMTRANGSSTT,1,2049,0.0
RE1,NE_DEMTRANGSSTT,2,2049,0.0
RE1,NE_DEMTRANGSTAX,1,2049,0.0
RE1,NE_DEMTRANGSTAX,2,2049,0.0
RE1,NE_DEMTRANGSTCK_C2P,1,2049,0.0
RE1,NE_DEMTRANGSTCK_C2P,2,2049,0.0
RE1,NE_DEMTRANGSTCK_CSG,1,2049,0.0
RE1,NE_DEMTRANGSTCK_CSG,2,2049,0.0
RE1,NE_DEMTRAPHEVFWD,1,2049,0.0
RE1,NE_DEMTRAPHEVFWD,2,2049,0.0
RE1,NE_DEMTRAPHEVLDV,1,2049,0.0
RE1,NE_DEMTRAPHEVLDV,2,2049,0.0
RE1,NE_DEMTRAPHEVTAX,1,2049,0.0
RE1,NE_DEMTRAPHEVTAX,2,2049,0.0
RE1,NE_MINAFR,1,2049,4.58
RE1,NE_MINAFR,2,2049,0.0
RE1,NE_MINNGS,1,2049,10.65
RE1,NE_MINNGS,2,2049,0.0
RE1,NE_MINOIL_1LIV,1,2049,12.09
RE1,NE_MINOIL_1LIV,2,2049,0.0
RE1,NE_MINOIL_2MED,1,2049,12.09
RE1,NE_MINOIL_2MED,2,2049,0.0
RE1,NE_MINOIL_3PES,1,2049,12.09
RE1,NE_MINOIL_3PES,2,2049,0.0
RE1,NE_MINOPL,1,2049,19.4
RE1,NE_MINOPL,2,2049,0.0
RE1,NE_MINWAS,1,2049,0.0
RE1,NE_MINWAS,2,2049,0.0
RE1,NE_MINWOO,1,2049,0.0
RE1,NE_MINWOO,2,2049,0.0
RE1,NE_PWRAFR,1,2049,0.0
RE1,NE_PWRAFR,2,2049,0.0
RE1,NE_PWRBGS,1,2049,0.0
RE1,NE_PWRBGS,2,2049,0.0
RE1,NE_PWRCOA,1,2049,0.0
RE1,NE_PWRCOA,2,2049,0.0
RE1,NE_PWRCOACCS,1,2049,0.0
RE1,NE_PWRCOACCS,2,2049,0.0
RE1,NE_PWRDIST,1,2049,0.0
RE1,NE_PWRDIST,2,2049,0.0
RE1,NE_PWRGEO,1,2049,0.0
RE1,NE_PWRGEO,2,2049,0.0
RE1,NE_PWRHYDDAM,1,2049,0.0
RE1,NE_PWRHYDDAM,2,2049,0.0
RE1,NE_PWRHYDROR,1,2049,0.0
RE1,NE_PWRHYDROR,2,2049,0.0
RE1,NE_PWRNGSCCS,1,2049,0.0
RE1,NE_PWRNGSCCS,2,2049,0.0
RE1,NE_PWRNGS_CC,1,2049,0.0
RE1,NE_PWRNGS_CC,2,2049,0.0
RE1,NE_PWRNGS_CS,1,2049,0.0
RE1,NE_PWRNGS_CS,2,2049,0.0
RE1,NE_PWRSOLRTP,1,2049,0.0
RE1,NE_PWRSOLRTP,2,2049,0.0
RE1,NE_PWRSOLUGE,1,2049,0.0
RE1,NE_PWRSOLUGE,2,2049,0.0
RE1,NE_PWRSOLUPE,1,2049,0.005
RE1,NE_PWRTRN,1,2049,0.0
RE1,NE_PWRTRN,2,2049,0.0
RE1,NE_TYDBDL,1,2049,0.0
RE1,NE_TYDBDL,2,2049,0.0
RE1,NE_TYDBET,1,2049,0.0
RE1,NE_TYDBET,2,2049,0.0
RE1,NE_TYDDSL,1,2049,0.0
RE1,NE_TYDDSL,2,2049,0.0
RE1,NE_TYDGSL,1,2049,0.0
RE1,NE_TYDGSL,2,2049,0.0
RE1,NE_TYDJET,1,2049,0.0
RE1,NE_TYDJET,2,2049,0.0
RE1,NE_TYDLPG,1,2049,0.0
RE1,NE_TYDLPG,2,2049,0.0
RE1,NE_TYDNGS,1,2049,0.0
RE1,NE_TYDNGS,2,2049,0.0
RE1,NE_UPSALK,1,2049,0.0
RE1,NE_UPSALK,2,2049,0.0
RE1,NE_UPSBDB,1,2049,0.0
RE1,NE_UPSBDB,2,2049,0.0
RE1,NE_UPSBDL,1,2049,0.0
RE1,NE_UPSBDL,2,2049,0.0
RE1,NE_UPSBGB,1,2049,0.0
RE1,NE_UPSBGB,2,2049,0.0
RE1,NE_UPSBGS,1,2049,0.0
RE1,NE_UPSBGS,2,2049,0.0
RE1,NE_UPSBJS,1,2049,0.0
RE1,NE_UPSBJS,2,2049,0.0
RE1,NE_UPSEVC,1,2049,0.0
RE1,NE_UPSEVC,2,2049,0.0
RE1,NE_UPSEV_FC,1,2049,0.0
RE1,NE_UPSEV_FC,2,2049,0.0
RE1,NE_UPSHDGRST,1,2049,0.0
RE1,NE_UPSHDGRST,2,2049,0.0
RE1,NE_UPSPEM,1,2049,0.0
RE1,NE_UPSPEM,2,2049,0.0
RE1,NE_UPSREF,1,2049,0.0
RE1,NE_UPSREF,2,2049,0.0
RE1,NE_UPSSAF,1,2049,0.0
RE1,NE_UPSSAF,2,2049,0.0
RE1,NE_UPSSMR,1,2049,0.0
RE1,NE_UPSSMR,2,2049,0.0
RE1,NE_UPSSMRCCS,1,2049,0.0
RE1,NE_UPSSMRCCS,2,2049,0.0
RE1,OR_DEMAGFDSL,1,2049,0.0
RE1,OR_DEMAGFDSL,2,2049,0.0
RE1,OR_DEMAGFELC,1,2049,0.0
RE1,OR_DEMAGFELC,2,2049,0.0
RE1,OR_DEMAGFGSL,1,2049,0.0
RE1,OR_DEMAGFGSL,2,2049,0.0
RE1,OR_DEMAGFNGS,1,2049,0.0
RE1,OR_DEMAGFNGS,2,2049,0.0
RE1,OR_DEMAGFWOO,1,2049,0.0
RE1,OR_DEMAGFWOO,2,2049,0.0
RE1,OR_DEMCONSDSL,1,2049,0.0
RE1,OR_DEMCONSDSL,2,2049,0.0
RE1,OR_DEMCONSELC,1,2049,0.0
RE1,OR_DEMCONSELC,2,2049,0.0
RE1,OR_DEMCONSNGS,1,2049,0.0
RE1,OR_DEMCONSNGS,2,2049,0.0
RE1,OR_DEMCOQDSL,1,2049,0.0
RE1,OR_DEMCOQDSL,2,2049,0.0
RE1,OR_DEMCOQELC,1,2049,0.0
RE1,OR_DEMCOQELC,2,2049,0.0
RE1,OR_DEMCOQGSL,1,2049,0.0
RE1,OR_DEMCOQGSL,2,2049,0.0
RE1,OR_DEMINDAUTBOI,1,2049,0.0
RE1,OR_DEMINDAUTBOI,2,2049,0.0
RE1,OR_DEMINDAUTFUR,1,2049,0.0
RE1,OR_DEMINDAUTFUR,2,2049,0.0
RE1,OR_DEMINDBAGBOI_HIG,1,2049,0.0
RE1,OR_DEMINDBAGBOI_HIG,2,2049,0.0
RE1,OR_DEMINDBAGBOI_LOW,1,2049,0.0
RE1,OR_DEMINDBAGBOI_LOW,2,2049,0.0
RE1,OR_DEMINDBAGBOI_MID,1,2049,0.0
RE1,OR_DEMINDBAGBOI_MID,2,2049,0.0
RE1,OR_DEMINDBAGFURCCS,1,2049,0.0
RE1,OR_DEMINDBAGFURCCS,2,2049,0.0
RE1,OR_DEMINDBAGFUR_HIG,1,2049,0.0
RE1,OR_DEMINDBAGFUR_HIG,2,2049,0.0
RE1,OR_DEMINDBAGFUR_LOW,1,2049,0.0
RE1,OR_DEMINDBAGFUR_LOW,2,2049,0.0
RE1,OR_DEMINDBAGFUR_MID,1,2049,0.0
RE1,OR_DEMINDBAGFUR_MID,2,2049,0.0
RE1,OR_DEMINDBGSBOI_HIG,1,2049,0.0
RE1,OR_DEMINDBGSBOI_HIG,2,2049,0.0
RE1,OR_DEMINDBGSBOI_LOW,1,2049,0.0
RE1,OR_DEMINDBGSBOI_LOW,2,2049,0.0
RE1,OR_DEMINDBGSBOI_MID,1,2049,0.0
RE1,OR_DEMINDBGSBOI_MID,2,2049,0.0
RE1,OR_DEMINDBGSFUR_HIG,1,2049,0.0
RE1,OR_DEMINDBGSFUR_HIG,2,2049,0.0
RE1,OR_DEMINDBGSFUR_LOW,1,2049,0.0
RE1,OR_DEMINDBGSFUR_LOW,2,2049,0.0
RE1,OR_DEMINDBGSFUR_MID,1,2049,0.0
RE1,OR_DEMINDBGSFUR_MID,2,2049,0.0
RE1,OR_DEMINDCOABOI_HIG,1,2049,0.0
RE1,OR_DEMINDCOABOI_HIG,2,2049,0.0
RE1,OR_DEMINDCOABOI_LOW,1,2049,0.0
RE1,OR_DEMINDCOABOI_LOW,2,2049,0.0
RE1,OR_DEMINDCOABOI_MID,1,2049,0.0
RE1,OR_DEMINDCOABOI_MID,2,2049,0.0
RE1,OR_DEMINDCOAFUR_HIG,1,2049,0.0
