REGION,FUEL,TIMESLICE,YEAR,VALUE
RE1,NGS002,S306,2023,0.0
RE1,NGS002,S306,2024,0.0
RE1,NGS002,S306,2025,0.0
RE1,NGS002,S306,2026,0.0
RE1,NGS002,S306,2027,0.0
RE1,NGS002,S306,2028,0.0
RE1,NGS002,S306,2029,0.0
RE1,NGS002,S306,2030,0.0
RE1,NGS002,S306,2031,0.0
RE1,NGS002,S306,2032,0.0
RE1,NGS002,S306,2033,0.0
RE1,NGS002,S306,2034,0.0
RE1,NGS002,S306,2035,0.0
RE1,NGS002,S306,2036,0.0
RE1,NGS002,S306,2037,0.0
RE1,NGS002,S306,2038,0.0
RE1,NGS002,S306,2039,0.0
RE1,NGS002,S306,2040,0.0
RE1,NGS002,S306,2041,0.0
RE1,NGS002,S306,2042,0.0
RE1,NGS002,S306,2043,0.0
RE1,NGS002,S306,2044,0.0
RE1,NGS002,S306,2045,0.0
RE1,NGS002,S306,2046,0.0
RE1,NGS002,S306,2047,0.0
RE1,NGS002,S306,2048,0.0
RE1,NGS002,S306,2049,0.0
RE1,NGS002,S306,2050,0.0
RE1,NGS002,S306,2051,0.0
RE1,NGS002,S306,2052,0.0
RE1,NGS002,S306,2053,0.0
RE1,NGS002,S306,2054,0.0
RE1,NGS002,S307,2022,0.0
RE1,NGS002,S307,2023,0.0
RE1,NGS002,S307,2024,0.0
RE1,NGS002,S307,2025,0.0
RE1,NGS002,S307,2026,0.0
RE1,NGS002,S307,2027,0.0
RE1,NGS002,S307,2028,0.0
RE1,NGS002,S307,2029,0.0
RE1,NGS002,S307,2030,0.0
RE1,NGS002,S307,2031,0.0
RE1,NGS002,S307,2032,0.0
RE1,NGS002,S307,2033,0.0
RE1,NGS002,S307,2034,0.0
RE1,NGS002,S307,2035,0.0
RE1,NGS002,S307,2036,0.0
RE1,NGS002,S307,2037,0.0
RE1,NGS002,S307,2038,0.0
RE1,NGS002,S307,2039,0.0
RE1,NGS002,S307,2040,0.0
RE1,NGS002,S307,2041,0.0
RE1,NGS002,S307,2042,0.0
RE1,NGS002,S307,2043,0.0
RE1,NGS002,S307,2044,0.0
RE1,NGS002,S307,2045,0.0
RE1,NGS002,S307,2046,0.0
RE1,NGS002,S307,2047,0.0
RE1,NGS002,S307,2048,0.0
RE1,NGS002,S307,2049,0.0
RE1,NGS002,S307,2050,0.0
RE1,NGS002,S307,2051,0.0
RE1,NGS002,S307,2052,0.0
RE1,NGS002,S307,2053,0.0
RE1,NGS002,S307,2054,0.0
RE1,NGS002,S308,2022,0.0
RE1,NGS002,S308,2023,0.0
RE1,NGS002,S308,2024,0.0
RE1,NGS002,S308,2025,0.0
RE1,NGS002,S308,2026,0.0
RE1,NGS002,S308,2027,0.0
RE1,NGS002,S308,2028,0.0
RE1,NGS002,S308,2029,0.0
RE1,NGS002,S308,2030,0.0
RE1,NGS002,S308,2031,0.0
RE1,NGS002,S308,2032,0.0
RE1,NGS002,S308,2033,0.0
RE1,NGS002,S308,2034,0.0
RE1,NGS002,S308,2035,0.0
RE1,NGS002,S308,2036,0.0
RE1,NGS002,S308,2037,0.0
RE1,NGS002,S308,2038,0.0
RE1,NGS002,S308,2039,0.0
RE1,NGS002,S308,2040,0.0
RE1,NGS002,S308,2041,0.0
RE1,NGS002,S308,2042,0.0
RE1,NGS002,S308,2043,0.0
RE1,NGS002,S308,2044,0.0
RE1,NGS002,S308,2045,0.0
RE1,NGS002,S308,2046,0.0
RE1,NGS002,S308,2047,0.0
RE1,NGS002,S308,2048,0.0
RE1,NGS002,S308,2049,0.0
RE1,NGS002,S308,2050,0.0
RE1,NGS002,S308,2051,0.0
RE1,NGS002,S308,2052,0.0
RE1,NGS002,S308,2053,0.0
RE1,NGS002,S308,2054,0.0
RE1,NGS002,S309,2022,0.0
RE1,NGS002,S309,2023,0.0
RE1,NGS002,S309,2024,0.0
RE1,NGS002,S309,2025,0.0
RE1,NGS002,S309,2026,0.0
RE1,NGS002,S309,2027,0.0
RE1,NGS002,S309,2028,0.0
RE1,NGS002,S309,2029,0.0
RE1,NGS002,S309,2030,0.0
RE1,NGS002,S309,2031,0.0
RE1,NGS002,S309,2032,0.0
RE1,NGS002,S309,2033,0.0
RE1,NGS002,S309,2034,0.0
RE1,NGS002,S309,2035,0.0
RE1,NGS002,S309,2036,0.0
RE1,NGS002,S309,2037,0.0
RE1,NGS002,S309,2038,0.0
RE1,NGS002,S309,2039,0.0
RE1,NGS002,S309,2040,0.0
RE1,NGS002,S309,2041,0.0
RE1,NGS002,S309,2042,0.0
RE1,NGS002,S309,2043,0.0
RE1,NGS002,S309,2044,0.0
RE1,NGS002,S309,2045,0.0
RE1,NGS002,S309,2046,0.0
RE1,NGS002,S309,2047,0.0
RE1,NGS002,S309,2048,0.0
RE1,NGS002,S309,2049,0.0
RE1,NGS002,S309,2050,0.0
RE1,NGS002,S309,2051,0.0
RE1,NGS002,S309,2052,0.0
RE1,NGS002,S309,2053,0.0
RE1,NGS002,S309,2054,0.0
RE1,NGS002,S310,2022,0.0
RE1,NGS002,S310,2023,0.0
RE1,NGS002,S310,2024,0.0
RE1,NGS002,S310,2025,0.0
RE1,NGS002,S310,2026,0.0
RE1,NGS002,S310,2027,0.0
RE1,NGS002,S310,2028,0.0
RE1,NGS002,S310,2029,0.0
RE1,NGS002,S310,2030,0.0
RE1,NGS002,S310,2031,0.0
RE1,NGS002,S310,2032,0.0
RE1,NGS002,S310,2033,0.0
RE1,NGS002,S310,2034,0.0
RE1,NGS002,S310,2035,0.0
RE1,NGS002,S310,2036,0.0
RE1,NGS002,S310,2037,0.0
RE1,NGS002,S310,2038,0.0
RE1,NGS002,S310,2039,0.0
RE1,NGS002,S310,2040,0.0
RE1,NGS002,S310,2041,0.0
RE1,NGS002,S310,2042,0.0
RE1,NGS002,S310,2043,0.0
RE1,NGS002,S310,2044,0.0
RE1,NGS002,S310,2045,0.0
RE1,NGS002,S310,2046,0.0
RE1,NGS002,S310,2047,0.0
RE1,NGS002,S310,2048,0.0
RE1,NGS002,S310,2049,0.0
RE1,NGS002,S310,2050,0.0
RE1,NGS002,S310,2051,0.0
RE1,NGS002,S310,2052,0.0
RE1,NGS002,S310,2053,0.0
RE1,NGS002,S310,2054,0.0
RE1,NGS002,S311,2022,0.0
RE1,NGS002,S311,2023,0.0
RE1,NGS002,S311,2024,0.0
RE1,NGS002,S311,2025,0.0
RE1,NGS002,S311,2026,0.0
RE1,NGS002,S311,2027,0.0
RE1,NGS002,S311,2028,0.0
RE1,NGS002,S311,2029,0.0
RE1,NGS002,S311,2030,0.0
RE1,NGS002,S311,2031,0.0
RE1,NGS002,S311,2032,0.0
RE1,NGS002,S311,2033,0.0
RE1,NGS002,S311,2034,0.0
RE1,NGS002,S311,2035,0.0
RE1,NGS002,S311,2036,0.0
RE1,NGS002,S311,2037,0.0
RE1,NGS002,S311,2038,0.0
RE1,NGS002,S311,2039,0.0
RE1,NGS002,S311,2040,0.0
RE1,NGS002,S311,2041,0.0
RE1,NGS002,S311,2042,0.0
RE1,NGS002,S311,2043,0.0
RE1,NGS002,S311,2044,0.0
RE1,NGS002,S311,2045,0.0
RE1,NGS002,S311,2046,0.0
RE1,NGS002,S311,2047,0.0
RE1,NGS002,S311,2048,0.0
RE1,NGS002,S311,2049,0.0
RE1,NGS002,S311,2050,0.0
RE1,NGS002,S311,2051,0.0
RE1,NGS002,S311,2052,0.0
RE1,NGS002,S311,2053,0.0
RE1,NGS002,S311,2054,0.0
RE1,NGS002,S312,2022,0.0
RE1,NGS002,S312,2023,0.0
RE1,NGS002,S312,2024,0.0
RE1,NGS002,S312,2025,0.0
RE1,NGS002,S312,2026,0.0
RE1,NGS002,S312,2027,0.0
RE1,NGS002,S312,2028,0.0
RE1,NGS002,S312,2029,0.0
RE1,NGS002,S312,2030,0.0
RE1,NGS002,S312,2031,0.0
RE1,NGS002,S312,2032,0.0
RE1,NGS002,S312,2033,0.0
RE1,NGS002,S312,2034,0.0
RE1,NGS002,S312,2035,0.0
RE1,NGS002,S312,2036,0.0
RE1,NGS002,S312,2037,0.0
RE1,NGS002,S312,2038,0.0
RE1,NGS002,S312,2039,0.0
RE1,NGS002,S312,2040,0.0
RE1,NGS002,S312,2041,0.0
RE1,NGS002,S312,2042,0.0
RE1,NGS002,S312,2043,0.0
RE1,NGS002,S312,2044,0.0
RE1,NGS002,S312,2045,0.0
RE1,NGS002,S312,2046,0.0
RE1,NGS002,S312,2047,0.0
RE1,NGS002,S312,2048,0.0
RE1,NGS002,S312,2049,0.0
RE1,NGS002,S312,2050,0.0
RE1,NGS002,S312,2051,0.0
RE1,NGS002,S312,2052,0.0
RE1,NGS002,S312,2053,0.0
RE1,NGS002,S312,2054,0.0
RE1,NGS002,S313,2022,0.0
RE1,NGS002,S313,2023,0.0
RE1,NGS002,S313,2024,0.0
RE1,NGS002,S313,2025,0.0
RE1,NGS002,S313,2026,0.0
RE1,NGS002,S313,2027,0.0
RE1,NGS002,S313,2028,0.0
RE1,NGS002,S313,2029,0.0
RE1,NGS002,S313,2030,0.0
RE1,NGS002,S313,2031,0.0
RE1,NGS002,S313,2032,0.0
RE1,NGS002,S313,2033,0.0
RE1,NGS002,S313,2034,0.0
RE1,NGS002,S313,2035,0.0
RE1,NGS002,S313,2036,0.0
RE1,NGS002,S313,2037,0.0
RE1,NGS002,S313,2038,0.0
RE1,NGS002,S313,2039,0.0
RE1,NGS002,S313,2040,0.0
RE1,NGS002,S313,2041,0.0
RE1,NGS002,S313,2042,0.0
RE1,NGS002,S313,2043,0.0
RE1,NGS002,S313,2044,0.0
RE1,NGS002,S313,2045,0.0
RE1,NGS002,S313,2046,0.0
RE1,NGS002,S313,2047,0.0
RE1,NGS002,S313,2048,0.0
RE1,NGS002,S313,2049,0.0
RE1,NGS002,S313,2050,0.0
RE1,NGS002,S313,2051,0.0
RE1,NGS002,S313,2052,0.0
RE1,NGS002,S313,2053,0.0
RE1,NGS002,S313,2054,0.0
RE1,NGS002,S314,2022,0.0
RE1,NGS002,S314,2023,0.0
RE1,NGS002,S314,2024,0.0
RE1,NGS002,S314,2025,0.0
RE1,NGS002,S314,2026,0.0
RE1,NGS002,S314,2027,0.0
RE1,NGS002,S314,2028,0.0
RE1,NGS002,S314,2029,0.0
RE1,NGS002,S314,2030,0.0
RE1,NGS002,S314,2031,0.0
RE1,NGS002,S314,2032,0.0
RE1,NGS002,S314,2033,0.0
RE1,NGS002,S314,2034,0.0
RE1,NGS002,S314,2035,0.0
RE1,NGS002,S314,2036,0.0
RE1,NGS002,S314,2037,0.0
RE1,NGS002,S314,2038,0.0
RE1,NGS002,S314,2039,0.0
RE1,NGS002,S314,2040,0.0
RE1,NGS002,S314,2041,0.0
RE1,NGS002,S314,2042,0.0
RE1,NGS002,S314,2043,0.0
RE1,NGS002,S314,2044,0.0
RE1,NGS002,S314,2045,0.0
RE1,NGS002,S314,2046,0.0
RE1,NGS002,S314,2047,0.0
RE1,NGS002,S314,2048,0.0
RE1,NGS002,S314,2049,0.0
RE1,NGS002,S314,2050,0.0
RE1,NGS002,S314,2051,0.0
RE1,NGS002,S314,2052,0.0
RE1,NGS002,S314,2053,0.0
RE1,NGS002,S314,2054,0.0
RE1,NGS002,S315,2022,0.0
RE1,NGS002,S315,2023,0.0
RE1,NGS002,S315,2024,0.0
RE1,NGS002,S315,2025,0.0
RE1,NGS002,S315,2026,0.0
RE1,NGS002,S315,2027,0.0
RE1,NGS002,S315,2028,0.0
RE1,NGS002,S315,2029,0.0
RE1,NGS002,S315,2030,0.0
RE1,NGS002,S315,2031,0.0
RE1,NGS002,S315,2032,0.0
RE1,NGS002,S315,2033,0.0
RE1,NGS002,S315,2034,0.0
RE1,NGS002,S315,2035,0.0
RE1,NGS002,S315,2036,0.0
RE1,NGS002,S315,2037,0.0
RE1,NGS002,S315,2038,0.0
RE1,NGS002,S315,2039,0.0
RE1,NGS002,S315,2040,0.0
RE1,NGS002,S315,2041,0.0
RE1,NGS002,S315,2042,0.0
RE1,NGS002,S315,2043,0.0
RE1,NGS002,S315,2044,0.0
RE1,NGS002,S315,2045,0.0
RE1,NGS002,S315,2046,0.0
RE1,NGS002,S315,2047,0.0
RE1,NGS002,S315,2048,0.0
RE1,NGS002,S315,2049,0.0
RE1,NGS002,S315,2050,0.0
RE1,NGS002,S315,2051,0.0
RE1,NGS002,S315,2052,0.0
RE1,NGS002,S315,2053,0.0
RE1,NGS002,S315,2054,0.0
RE1,NGS002,S316,2022,0.0
RE1,NGS002,S316,2023,0.0
RE1,NGS002,S316,2024,0.0
RE1,NGS002,S316,2025,0.0
RE1,NGS002,S316,2026,0.0
RE1,NGS002,S316,2027,0.0
RE1,NGS002,S316,2028,0.0
RE1,NGS002,S316,2029,0.0
RE1,NGS002,S316,2030,0.0
RE1,NGS002,S316,2031,0.0
RE1,NGS002,S316,2032,0.0
RE1,NGS002,S316,2033,0.0
RE1,NGS002,S316,2034,0.0
RE1,NGS002,S316,2035,0.0
RE1,NGS002,S316,2036,0.0
RE1,NGS002,S316,2037,0.0
RE1,NGS002,S316,2038,0.0
RE1,NGS002,S316,2039,0.0
RE1,NGS002,S316,2040,0.0
RE1,NGS002,S316,2041,0.0
RE1,NGS002,S316,2042,0.0
RE1,NGS002,S316,2043,0.0
RE1,NGS002,S316,2044,0.0
RE1,NGS002,S316,2045,0.0
RE1,NGS002,S316,2046,0.0
RE1,NGS002,S316,2047,0.0
RE1,NGS002,S316,2048,0.0
RE1,NGS002,S316,2049,0.0
RE1,NGS002,S316,2050,0.0
RE1,NGS002,S316,2051,0.0
RE1,NGS002,S316,2052,0.0
RE1,NGS002,S316,2053,0.0
RE1,NGS002,S316,2054,0.0
RE1,NGS002,S317,2022,0.0
RE1,NGS002,S317,2023,0.0
RE1,NGS002,S317,2024,0.0
RE1,NGS002,S317,2025,0.0
RE1,NGS002,S317,2026,0.0
RE1,NGS002,S317,2027,0.0
RE1,NGS002,S317,2028,0.0
RE1,NGS002,S317,2029,0.0
RE1,NGS002,S317,2030,0.0
RE1,NGS002,S317,2031,0.0
RE1,NGS002,S317,2032,0.0
RE1,NGS002,S317,2033,0.0
RE1,NGS002,S317,2034,0.0
RE1,NGS002,S317,2035,0.0
RE1,NGS002,S317,2036,0.0
RE1,NGS002,S317,2037,0.0
RE1,NGS002,S317,2038,0.0
RE1,NGS002,S317,2039,0.0
RE1,NGS002,S317,2040,0.0
RE1,NGS002,S317,2041,0.0
RE1,NGS002,S317,2042,0.0
RE1,NGS002,S317,2043,0.0
RE1,NGS002,S317,2044,0.0
RE1,NGS002,S317,2045,0.0
RE1,NGS002,S317,2046,0.0
RE1,NGS002,S317,2047,0.0
RE1,NGS002,S317,2048,0.0
RE1,NGS002,S317,2049,0.0
RE1,NGS002,S317,2050,0.0
RE1,NGS002,S317,2051,0.0
RE1,NGS002,S317,2052,0.0
RE1,NGS002,S317,2053,0.0
RE1,NGS002,S317,2054,0.0
RE1,NGS002,S318,2022,0.0
RE1,NGS002,S318,2023,0.0
RE1,NGS002,S318,2024,0.0
RE1,NGS002,S318,2025,0.0
RE1,NGS002,S318,2026,0.0
RE1,NGS002,S318,2027,0.0
RE1,NGS002,S318,2028,0.0
RE1,NGS002,S318,2029,0.0
RE1,NGS002,S318,2030,0.0
RE1,NGS002,S318,2031,0.0
RE1,NGS002,S318,2032,0.0
RE1,NGS002,S318,2033,0.0
RE1,NGS002,S318,2034,0.0
RE1,NGS002,S318,2035,0.0
RE1,NGS002,S318,2036,0.0
RE1,NGS002,S318,2037,0.0
RE1,NGS002,S318,2038,0.0
RE1,NGS002,S318,2039,0.0
RE1,NGS002,S318,2040,0.0
RE1,NGS002,S318,2041,0.0
RE1,NGS002,S318,2042,0.0
RE1,NGS002,S318,2043,0.0
RE1,NGS002,S318,2044,0.0
RE1,NGS002,S318,2045,0.0
RE1,NGS002,S318,2046,0.0
RE1,NGS002,S318,2047,0.0
RE1,NGS002,S318,2048,0.0
RE1,NGS002,S318,2049,0.0
RE1,NGS002,S318,2050,0.0
RE1,NGS002,S318,2051,0.0
RE1,NGS002,S318,2052,0.0
RE1,NGS002,S318,2053,0.0
RE1,NGS002,S318,2054,0.0
RE1,NGS002,S319,2022,0.0
RE1,NGS002,S319,2023,0.0
RE1,NGS002,S319,2024,0.0
RE1,NGS002,S319,2025,0.0
RE1,NGS002,S319,2026,0.0
RE1,NGS002,S319,2027,0.0
RE1,NGS002,S319,2028,0.0
RE1,NGS002,S319,2029,0.0
RE1,NGS002,S319,2030,0.0
RE1,NGS002,S319,2031,0.0
RE1,NGS002,S319,2032,0.0
RE1,NGS002,S319,2033,0.0
RE1,NGS002,S319,2034,0.0
RE1,NGS002,S319,2035,0.0
RE1,NGS002,S319,2036,0.0
RE1,NGS002,S319,2037,0.0
RE1,NGS002,S319,2038,0.0
RE1,NGS002,S319,2039,0.0
RE1,NGS002,S319,2040,0.0
RE1,NGS002,S319,2041,0.0
RE1,NGS002,S319,2042,0.0
RE1,NGS002,S319,2043,0.0
RE1,NGS002,S319,2044,0.0
RE1,NGS002,S319,2045,0.0
RE1,NGS002,S319,2046,0.0
RE1,NGS002,S319,2047,0.0
RE1,NGS002,S319,2048,0.0
RE1,NGS002,S319,2049,0.0
RE1,NGS002,S319,2050,0.0
RE1,NGS002,S319,2051,0.0
RE1,NGS002,S319,2052,0.0
RE1,NGS002,S319,2053,0.0
RE1,NGS002,S319,2054,0.0
RE1,NGS002,S320,2022,0.0
RE1,NGS002,S320,2023,0.0
RE1,NGS002,S320,2024,0.0
RE1,NGS002,S320,2025,0.0
RE1,NGS002,S320,2026,0.0
RE1,NGS002,S320,2027,0.0
RE1,NGS002,S320,2028,0.0
RE1,NGS002,S320,2029,0.0
RE1,NGS002,S320,2030,0.0
RE1,NGS002,S320,2031,0.0
RE1,NGS002,S320,2032,0.0
RE1,NGS002,S320,2033,0.0
RE1,NGS002,S320,2034,0.0
RE1,NGS002,S320,2035,0.0
RE1,NGS002,S320,2036,0.0
RE1,NGS002,S320,2037,0.0
RE1,NGS002,S320,2038,0.0
RE1,NGS002,S320,2039,0.0
RE1,NGS002,S320,2040,0.0
RE1,NGS002,S320,2041,0.0
RE1,NGS002,S320,2042,0.0
RE1,NGS002,S320,2043,0.0
RE1,NGS002,S320,2044,0.0
RE1,NGS002,S320,2045,0.0
RE1,NGS002,S320,2046,0.0
RE1,NGS002,S320,2047,0.0
RE1,NGS002,S320,2048,0.0
RE1,NGS002,S320,2049,0.0
RE1,NGS002,S320,2050,0.0
RE1,NGS002,S320,2051,0.0
RE1,NGS002,S320,2052,0.0
RE1,NGS002,S320,2053,0.0
RE1,NGS002,S320,2054,0.0
RE1,NGS002,S321,2022,0.0
RE1,NGS002,S321,2023,0.0
RE1,NGS002,S321,2024,0.0
RE1,NGS002,S321,2025,0.0
RE1,NGS002,S321,2026,0.0
RE1,NGS002,S321,2027,0.0
RE1,NGS002,S321,2028,0.0
RE1,NGS002,S321,2029,0.0
RE1,NGS002,S321,2030,0.0
RE1,NGS002,S321,2031,0.0
RE1,NGS002,S321,2032,0.0
RE1,NGS002,S321,2033,0.0
RE1,NGS002,S321,2034,0.0
RE1,NGS002,S321,2035,0.0
RE1,NGS002,S321,2036,0.0
RE1,NGS002,S321,2037,0.0
RE1,NGS002,S321,2038,0.0
RE1,NGS002,S321,2039,0.0
RE1,NGS002,S321,2040,0.0
RE1,NGS002,S321,2041,0.0
RE1,NGS002,S321,2042,0.0
RE1,NGS002,S321,2043,0.0
RE1,NGS002,S321,2044,0.0
RE1,NGS002,S321,2045,0.0
RE1,NGS002,S321,2046,0.0
RE1,NGS002,S321,2047,0.0
RE1,NGS002,S321,2048,0.0
RE1,NGS002,S321,2049,0.0
RE1,NGS002,S321,2050,0.0
RE1,NGS002,S321,2051,0.0
RE1,NGS002,S321,2052,0.0
RE1,NGS002,S321,2053,0.0
RE1,NGS002,S321,2054,0.0
RE1,NGS002,S322,2022,0.0
RE1,NGS002,S322,2023,0.0
RE1,NGS002,S322,2024,0.0
RE1,NGS002,S322,2025,0.0
RE1,NGS002,S322,2026,0.0
RE1,NGS002,S322,2027,0.0
RE1,NGS002,S322,2028,0.0
RE1,NGS002,S322,2029,0.0
RE1,NGS002,S322,2030,0.0
RE1,NGS002,S322,2031,0.0
RE1,NGS002,S322,2032,0.0
RE1,NGS002,S322,2033,0.0
RE1,NGS002,S322,2034,0.0
RE1,NGS002,S322,2035,0.0
RE1,NGS002,S322,2036,0.0
RE1,NGS002,S322,2037,0.0
RE1,NGS002,S322,2038,0.0
RE1,NGS002,S322,2039,0.0
RE1,NGS002,S322,2040,0.0
RE1,NGS002,S322,2041,0.0
RE1,NGS002,S322,2042,0.0
RE1,NGS002,S322,2043,0.0
RE1,NGS002,S322,2044,0.0
RE1,NGS002,S322,2045,0.0
RE1,NGS002,S322,2046,0.0
RE1,NGS002,S322,2047,0.0
RE1,NGS002,S322,2048,0.0
RE1,NGS002,S322,2049,0.0
RE1,NGS002,S322,2050,0.0
RE1,NGS002,S322,2051,0.0
RE1,NGS002,S322,2052,0.0
RE1,NGS002,S322,2053,0.0
RE1,NGS002,S322,2054,0.0
RE1,NGS002,S323,2022,0.0
RE1,NGS002,S323,2023,0.0
RE1,NGS002,S323,2024,0.0
RE1,NGS002,S323,2025,0.0
RE1,NGS002,S323,2026,0.0
RE1,NGS002,S323,2027,0.0
RE1,NGS002,S323,2028,0.0
RE1,NGS002,S323,2029,0.0
RE1,NGS002,S323,2030,0.0
RE1,NGS002,S323,2031,0.0
RE1,NGS002,S323,2032,0.0
RE1,NGS002,S323,2033,0.0
RE1,NGS002,S323,2034,0.0
RE1,NGS002,S323,2035,0.0
RE1,NGS002,S323,2036,0.0
RE1,NGS002,S323,2037,0.0
RE1,NGS002,S323,2038,0.0
RE1,NGS002,S323,2039,0.0
RE1,NGS002,S323,2040,0.0
RE1,NGS002,S323,2041,0.0
RE1,NGS002,S323,2042,0.0
RE1,NGS002,S323,2043,0.0
RE1,NGS002,S323,2044,0.0
RE1,NGS002,S323,2045,0.0
RE1,NGS002,S323,2046,0.0
RE1,NGS002,S323,2047,0.0
RE1,NGS002,S323,2048,0.0
RE1,NGS002,S323,2049,0.0
RE1,NGS002,S323,2050,0.0
RE1,NGS002,S323,2051,0.0
RE1,NGS002,S323,2052,0.0
RE1,NGS002,S323,2053,0.0
RE1,NGS002,S323,2054,0.0
RE1,NGS002,S324,2022,0.0
RE1,NGS002,S324,2023,0.0
RE1,NGS002,S324,2024,0.0
RE1,NGS002,S324,2025,0.0
RE1,NGS002,S324,2026,0.0
RE1,NGS002,S324,2027,0.0
RE1,NGS002,S324,2028,0.0
RE1,NGS002,S324,2029,0.0
RE1,NGS002,S324,2030,0.0
RE1,NGS002,S324,2031,0.0
RE1,NGS002,S324,2032,0.0
RE1,NGS002,S324,2033,0.0
RE1,NGS002,S324,2034,0.0
RE1,NGS002,S324,2035,0.0
RE1,NGS002,S324,2036,0.0
RE1,NGS002,S324,2037,0.0
RE1,NGS002,S324,2038,0.0
RE1,NGS002,S324,2039,0.0
RE1,NGS002,S324,2040,0.0
RE1,NGS002,S324,2041,0.0
RE1,NGS002,S324,2042,0.0
RE1,NGS002,S324,2043,0.0
RE1,NGS002,S324,2044,0.0
RE1,NGS002,S324,2045,0.0
RE1,NGS002,S324,2046,0.0
RE1,NGS002,S324,2047,0.0
RE1,NGS002,S324,2048,0.0
RE1,NGS002,S324,2049,0.0
RE1,NGS002,S324,2050,0.0
RE1,NGS002,S324,2051,0.0
RE1,NGS002,S324,2052,0.0
RE1,NGS002,S324,2053,0.0
RE1,NGS002,S324,2054,0.0
RE1,NGS002,S401,2022,0.0
RE1,NGS002,S401,2023,0.0
RE1,NGS002,S401,2024,0.0
RE1,NGS002,S401,2025,0.0
RE1,NGS002,S401,2026,0.0
RE1,NGS002,S401,2027,0.0
RE1,NGS002,S401,2028,0.0
RE1,NGS002,S401,2029,0.0
RE1,NGS002,S401,2030,0.0
RE1,NGS002,S401,2031,0.0
RE1,NGS002,S401,2032,0.0
RE1,NGS002,S401,2033,0.0
RE1,NGS002,S401,2034,0.0
RE1,NGS002,S401,2035,0.0
RE1,NGS002,S401,2036,0.0
RE1,NGS002,S401,2037,0.0
RE1,NGS002,S401,2038,0.0
RE1,NGS002,S401,2039,0.0
RE1,NGS002,S401,2040,0.0
RE1,NGS002,S401,2041,0.0
RE1,NGS002,S401,2042,0.0
RE1,NGS002,S401,2043,0.0
RE1,NGS002,S401,2044,0.0
RE1,NGS002,S401,2045,0.0
RE1,NGS002,S401,2046,0.0
RE1,NGS002,S401,2047,0.0
RE1,NGS002,S401,2048,0.0
RE1,NGS002,S401,2049,0.0
RE1,NGS002,S401,2050,0.0
RE1,NGS002,S401,2051,0.0
RE1,NGS002,S401,2052,0.0
RE1,NGS002,S401,2053,0.0
RE1,NGS002,S401,2054,0.0
RE1,NGS002,S402,2022,0.0
RE1,NGS002,S402,2023,0.0
RE1,NGS002,S402,2024,0.0
RE1,NGS002,S402,2025,0.0
RE1,NGS002,S402,2026,0.0
RE1,NGS002,S402,2027,0.0
RE1,NGS002,S402,2028,0.0
RE1,NGS002,S402,2029,0.0
RE1,NGS002,S402,2030,0.0
RE1,NGS002,S402,2031,0.0
RE1,NGS002,S402,2032,0.0
RE1,NGS002,S402,2033,0.0
RE1,NGS002,S402,2034,0.0
RE1,NGS002,S402,2035,0.0
RE1,NGS002,S402,2036,0.0
RE1,NGS002,S402,2037,0.0
RE1,NGS002,S402,2038,0.0
RE1,NGS002,S402,2039,0.0
RE1,NGS002,S402,2040,0.0
RE1,NGS002,S402,2041,0.0
RE1,NGS002,S402,2042,0.0
RE1,NGS002,S402,2043,0.0
RE1,NGS002,S402,2044,0.0
RE1,NGS002,S402,2045,0.0
RE1,NGS002,S402,2046,0.0
RE1,NGS002,S402,2047,0.0
RE1,NGS002,S402,2048,0.0
RE1,NGS002,S402,2049,0.0
RE1,NGS002,S402,2050,0.0
RE1,NGS002,S402,2051,0.0
RE1,NGS002,S402,2052,0.0
RE1,NGS002,S402,2053,0.0
RE1,NGS002,S402,2054,0.0
RE1,NGS002,S403,2022,0.0
RE1,NGS002,S403,2023,0.0
RE1,NGS002,S403,2024,0.0
RE1,NGS002,S403,2025,0.0
RE1,NGS002,S403,2026,0.0
RE1,NGS002,S403,2027,0.0
RE1,NGS002,S403,2028,0.0
RE1,NGS002,S403,2029,0.0
RE1,NGS002,S403,2030,0.0
RE1,NGS002,S403,2031,0.0
RE1,NGS002,S403,2032,0.0
RE1,NGS002,S403,2033,0.0
RE1,NGS002,S403,2034,0.0
RE1,NGS002,S403,2035,0.0
RE1,NGS002,S403,2036,0.0
RE1,NGS002,S403,2037,0.0
RE1,NGS002,S403,2038,0.0
RE1,NGS002,S403,2039,0.0
RE1,NGS002,S403,2040,0.0
RE1,NGS002,S403,2041,0.0
RE1,NGS002,S403,2042,0.0
RE1,NGS002,S403,2043,0.0
RE1,NGS002,S403,2044,0.0
RE1,NGS002,S403,2045,0.0
RE1,NGS002,S403,2046,0.0
RE1,NGS002,S403,2047,0.0
RE1,NGS002,S403,2048,0.0
RE1,NGS002,S403,2049,0.0
RE1,NGS002,S403,2050,0.0
RE1,NGS002,S403,2051,0.0
RE1,NGS002,S403,2052,0.0
RE1,NGS002,S403,2053,0.0
RE1,NGS002,S403,2054,0.0
RE1,NGS002,S404,2022,0.0
RE1,NGS002,S404,2023,0.0
RE1,NGS002,S404,2024,0.0
RE1,NGS002,S404,2025,0.0
RE1,NGS002,S404,2026,0.0
RE1,NGS002,S404,2027,0.0
RE1,NGS002,S404,2028,0.0
RE1,NGS002,S404,2029,0.0
RE1,NGS002,S404,2030,0.0
RE1,NGS002,S404,2031,0.0
